id	label	amt_credit	amt_income_total	code_gender	commonarea_avg	days_birth	ext_source_1	ext_source_2	ext_source_3	flag_emp_phone	flag_mobil	flag_own_car	flag_own_realty	name_education_type	name_family_status	name_housing_type	name_income_type	organization_type	own_car_age
250493	0	422235	146250	F		-20700	0.4980957040674181	0.5275217248587635	0.3360615207658242	0	1	N	Y	Lower secondary	Married	House / apartment	Pensioner	XNA	
250511	0	463500	261000	M	0	-12198	0.39787384777030615	0.7191718270158112	0.3791004853998145	1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Working	Housing	
250543	1	343800	112500	F		-13582	0.4445429989438969	0.5845315868592648	0.470456116119975	1	1	N	N	Secondary / secondary special	Married	Municipal apartment	Working	Business Entity Type 3	
250674	0	256500	135000	M		-11413	0.18320321468677248	0.2994129859728172	0.5954562029091491	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Self-employed	13
250758	0	840951	90000	F		-20285	0.7032712831127773	0.3238577681591616	0.6940926425266661	0	1	Y	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	16
250776	0	508495.5	202500	F		-18753	0.2972040258636417	0.5989420684071781	0.4329616670974407	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Telecom	
250822	1	202500	315000	F		-14607	0.3939817459228296	0.11702750157629815		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	4
251034	0	450000	90000	F		-9081	0.3054383582367372	0.6063932920200859	0.5064842396679806	1	1	N	N	Secondary / secondary special	Civil marriage	House / apartment	Working	Self-employed	
251082	0	296280	157500	F		-11942	0.27839138246296474	0.4916383129142022	0.1446481462546413	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Business Entity Type 3	
251119	0	229500	81000	F	0.1828	-11256	0.5218534200251989	0.6508194658180643	0.646329897706246	1	1	Y	Y	Higher education	Married	House / apartment	State servant	Government	2
251129	0	592560	203400	M		-14760	0.2743519750266952	0.3187981482616021	0.6263042766749393	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	10
251144	0	1288350	112500	F	0.0094	-10356	0.6208752489191388	0.25386836686372444	0.6577838002083306	1	1	N	N	Higher education	Married	House / apartment	Commercial associate	Government	
251216	0	135000	67500	M		-12299	0.2275290664974628	0.15126821633739188		1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	
251237	0	157050	135000	F	0.3494	-8730	0.4834038957426701	0.5210206333012515	0.4902575124990026	1	1	N	Y	Higher education	Single / not married	House / apartment	Commercial associate	Self-employed	
251310	0	781920	135000	F		-14990	0.5115076212033735	0.6900329992357991	0.5136937663039473	1	1	Y	Y	Secondary / secondary special	Married	With parents	Working	Medicine	65
251339	0	389844	157500	F	0.0237	-11112	0.6282580841643518	0.6318544181948049	0.4974688893052743	1	1	N	N	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 1	
251391	0	1096020	675000	M		-10113	0.3298576051866905	0.5495708562038348	0.09950368352887068	1	1	Y	Y	Secondary / secondary special	Civil marriage	Municipal apartment	Commercial associate	Business Entity Type 3	7
251405	0	348264	67500	F		-12771	0.2501998548099625	0.4264947578081503	0.5726825047161584	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
251519	0	154233	180000	F		-21802	0.9103659441064796	0.6189350510363392		0	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Pensioner	XNA	
251607	0	454500	76500	F	0.0056	-13409	0.2549842082285417	0.4476953396193477	0.4650692149562261	1	1	N	Y	Higher education	Married	House / apartment	State servant	School	
251655	0	612000	99000	F		-14083	0.8413326684988284	0.6490930873078619		1	1	N	Y	Higher education	Married	House / apartment	State servant	University	
251666	0	178290	72000	F		-10461	0.2472778108350813	0.4881136255464909	0.7106743858828587	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
251740	0	585000	202500	M	0.0463	-14331	0.15201600495828452	0.4625691401336213	0.6879328378491735	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Industry: type 7	15
251832	0	599778	126000	F		-15003	0.5861273216707619	0.27384975976445025	0.4471785780453068	1	1	Y	Y	Higher education	Married	House / apartment	Working	School	2
251934	0	539100	157500	F		-17027	0.6741619635386019	0.4818106185093224	0.2692857999073816	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Kindergarten	
251949	0	450000	225000	M		-12377	0.2403711765109837	0.5975334993348518		1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
251950	0	675000	135000	F		-21866	0.8276117239117545	0.5750913942584394	0.4938628816996244	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Self-employed	
251952	0	256500	270000	F		-12593	0.60504816156973	0.5495113107226153		1	1	N	N	Higher education	Civil marriage	House / apartment	Working	Self-employed	
252049	0	135000	76500	F		-11852	0.4597751360740561	0.5483146896264928	0.5262949398096192	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	9
252102	0	723996	157500	F	0.0699	-17671	0.8253298287862528	0.7094576764940004	0.6512602186973006	0	1	Y	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	12
252171	0	283500	144000	F	0.0297	-21872	0.8826439439276832	0.6503124080458572	0.4848514754962666	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
252307	0	808650	90000	F	0.0102	-10784	0.3472744284825747	0.3924313465443556	0.4596904504249018	1	1	N	N	Secondary / secondary special	Separated	House / apartment	Working	Industry: type 3	
252334	0	292500	180000	F	0.2611	-12190	0.7791196216549924	0.6894808189843692	0.07958643615986162	1	1	Y	Y	Higher education	Civil marriage	House / apartment	Commercial associate	Business Entity Type 3	10
252414	1	900000	135000	F		-15107	0.7745978607369958	0.7268006812915552	0.3233112448967859	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Other	
252498	0	755190	157500	M		-12369	0.4394437104978477	0.426639180175858	0.5082869913916046	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Government	
252532	1	153000	202500	F		-16490	0.7147774981258382	0.7681495393308355	0.4489622731076524	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
252579	0	247500	90000	F		-9793	0.4252718435276127	0.1201334492984996	0.13595104417329515	1	1	N	N	Secondary / secondary special	Married	With parents	Working	Business Entity Type 3	
252602	0	231813	67500	F		-8699	0.2268353421308697	0.059450433741559325		1	1	N	N	Secondary / secondary special	Married	Rented apartment	Commercial associate	Self-employed	
252637	1	628114.5	112500	F		-15105	0.10728952813047296	0.04513655038747124	0.14375805349116522	1	1	N	Y	Higher education	Married	Rented apartment	Working	Business Entity Type 3	
252758	0	225000	126000	F		-20158	0.6497814685072022	0.5833361983557461	0.7338145369642702	1	1	N	Y	Higher education	Civil marriage	House / apartment	Working	School	
252778	0	900000	180000	F		-11073	0.5040180811345597	0.4956339449300162		1	1	Y	Y	Higher education	Married	With parents	Commercial associate	Self-employed	12
252850	1	284400	112500	M		-9309	0.1155728825017534	0.0776397667839966	0.2103502286944494	1	1	N	N	Secondary / secondary special	Single / not married	With parents	Working	Construction	
252905	0	351000	157500	M		-19311	0.5619222976684384	0.4745372623123482	0.3376727217405312	1	1	Y	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	2
252987	0	270000	90000	M	0	-19731	0.7528152225956664	0.6858078520679759	0.8083935912119442	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Transport: type 2	
253128	0	297130.5	157500	M	0.0431	-14032	0.3725154931764206	0.3312316505243477	0.6178261467332483	1	1	N	N	Higher education	Single / not married	With parents	Commercial associate	Self-employed	
253170	0	675000	157500	M		-10248	0.10882130629964716	0.6709044133453835		1	1	N	N	Secondary / secondary special	Married	With parents	Working	Transport: type 4	
253188	1	450000	409500	F		-10304	0.2302405705912529	0.447516913026848	0.3979463219016906	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Transport: type 4	
253212	0	254700	112500	M		-14379	0.2779476584145137	0.5778463234434011	0.5100895276257282	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	19
253331	0	728460	135000	F		-8215	0.3739774675668355	0.17040381181048586	0.524496446363472	1	1	N	N	Secondary / secondary special	Civil marriage	With parents	Working	Trade: type 2	
253376	0	53910	126000	F	0.0164	-12305	0.3445544294776466	0.2755358466931539	0.3139166772114369	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Self-employed	
253377	0	585000	135000	F		-7871	0.44698019697546576	0.5567810754084628		1	1	Y	Y	Incomplete higher	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	3
253438	0	225000	76500	F		-24289	0.905788377920965	0.7192778098162759	0.7209441499436497	0	1	N	Y	Higher education	Married	House / apartment	Pensioner	XNA	
253439	0	1288350	202500	F		-17181	0.49657756219328	0.5568620197880824	0.7209441499436497	0	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Self-employed	11
253449	0	450000	270000	F		-12925	0.7103891396113902	0.7338890789975631	0.7597121819739279	1	1	N	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	
253452	1	675000	180000	F		-17648	0.6621861468119776	0.4018287071556895	0.09821859526287233	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Self-employed	
253529	0	835380	360000	M	0.0119	-14354	0.4037968038231603	0.37647873008314797		1	1	Y	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	10
253576	0	273636	315000	F	0.0069	-12782	0.6991060013320175	0.6802165466170694	0.35895122857839673	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 11	
253609	0	916470	112500	F		-11635	0.3264918755171035	0.6266099512368051		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Transport: type 4	6
253650	0	130644	72000	M		-23131	0.6725307321072641	0.055284941506780864	0.4294236843421945	0	1	Y	Y	Secondary / secondary special	Married	Municipal apartment	Pensioner	XNA	7
253658	0	315000	193500	M		-15967	0.3195602425580661	0.52255936867787	0.4812493411434029	1	1	Y	Y	Higher education	Civil marriage	House / apartment	Working	Self-employed	16
253767	0	900000	180000	M		-8933	0.30026690289075897	0.5823313135856035	0.4632753280912678	1	1	Y	Y	Higher education	Single / not married	House / apartment	Commercial associate	Telecom	6
254083	0	781920	180000	F		-15756	0.19496889986868968	0.5949961370897702	0.5280927512030451	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
254111	0	276277.5	90000	F		-15552	0.5322157156242195	0.414861477635626	0.501075160239048	1	1	Y	N	Secondary / secondary special	Civil marriage	House / apartment	Working	Business Entity Type 3	64
254142	0	315000	112500	F		-23287	0.7498889390343891	0.13111151252487904	0.520897599048938	0	1	N	Y	Secondary / secondary special	Widow	House / apartment	Pensioner	XNA	
254168	0	222768	189000	M		-8347	0.08614283015946071	0.6562412122236836	0.2940831009471255	1	1	N	Y	Secondary / secondary special	Civil marriage	With parents	Commercial associate	Business Entity Type 3	
254189	0	454500	112500	F		-20537	0.7598685089342865	0.3983279335621989		1	1	N	N	Secondary / secondary special	Widow	House / apartment	Working	Business Entity Type 3	
254239	0	472500	202500	F		-13045	0.6034057003526235	0.7224283850835046	0.5937175866150576	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 2	
254249	0	629325	134100	F		-22585	0.8415850263717283	0.6514155676848443	0.3656165070113335	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
254259	0	835380	180000	M	0.0191	-10920	0.228062401412902	0.3788377972205347		1	1	N	Y	Higher education	Married	House / apartment	Working	Self-employed	
254398	0	112500	67500	F		-18810	0.6706181174710226	0.6662285294890606	0.6178261467332483	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 11	15
254502	0	526491	157500	M		-13968	0.6171896391665058	0.4255803748772366	0.5814837058057234	1	1	Y	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	23
254646	0	592560	238500	F		-17274	0.8921423749547764	0.6123636580925597	0.633031641417419	1	1	Y	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Transport: type 4	6
254673	0	900000	202500	F	0.0122	-11510	0.6421666165207391	0.5728295005165132	0.7180328113294772	1	1	Y	Y	Higher education	Married	House / apartment	Commercial associate	Construction	3
254686	0	1345500	238500	F		-20323	0.5043605881493679	0.16214456766623808	0.5495965024956946	1	1	N	Y	Higher education	Married	House / apartment	Working	Self-employed	
254709	0	723996	225000	F		-11336	0.4805414178789522	0.3445667298947874	0.7610263695502636	1	1	N	Y	Secondary / secondary special	Married	Municipal apartment	Commercial associate	Medicine	
254730	1	328405.5	175500	F		-23747	0.15077360858379005	0.4891354055119271	0.3123653692278984	0	1	N	N	Higher education	Widow	House / apartment	Pensioner	XNA	
254845	0	781920	135000	F		-11154	0.40422248965902746	0.35524083447701466	0.3344541255096772	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	21
254872	0	149256	225000	F		-17302	0.8074098991441155	0.4768497440076378	0.2955826421513093	1	1	N	Y	Higher education	Married	House / apartment	Working	Government	
254911	0	1218447	225000	M	0	-8650	0.06288839700654693	0.6118963825110796	0.32173528219668485	1	1	Y	N	Higher education	Single / not married	With parents	Working	Business Entity Type 1	2
254949	0	198666	112500	F		-13891	0.7427583598333034	0.674496142440833	0.7570690154522959	1	1	N	Y	Higher education	Married	House / apartment	Working	Trade: type 7	
255007	0	508495.5	180000	F		-14982	0.4576966383559742	0.5634726641836069	0.4992720153045617	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	School	
255016	1	816660	112500	M	0.0747	-9207	0.16659479346298578	0.3466934143308805	0.3740208032583212	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 7	
255048	0	562500	225000	M	0.0028	-11156	0.28684274730998005	0.17115322155613882	0.21518240418475384	1	1	Y	Y	Higher education	Single / not married	House / apartment	Commercial associate	Industry: type 11	14
255060	0	814041	225000	M		-13052	0.3511153169163577	0.3345533014379534	0.2955826421513093	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	2
255131	0	973710	112500	M		-12264	0.2329778017347192	0.3244997486870294		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
255187	0	454500	292500	F	0.0153	-12812	0.5598584060229795	0.6972586600566475	0.3077366963789207	1	1	Y	N	Secondary / secondary special	Single / not married	Office apartment	Working	Services	7
255277	0	152820	202500	F		-14162	0.5633600987521508	0.2150683409694448		1	1	Y	Y	Higher education	Married	House / apartment	Working	Government	0
255358	0	900000	90000	M		-8403	0.10125663895069792	0.3551406677065997	0.470456116119975	1	1	N	Y	Incomplete higher	Married	House / apartment	State servant	Other	
255363	0	755190	157500	F		-21519	0.7785379712755984	0.6357624198504956	0.266456808245056	0	1	Y	Y	Higher education	Married	House / apartment	Pensioner	XNA	9
255407	1	263686.5	90000	F		-16733	0.4424987670441392	0.524037679474287	0.0005272652387098817	1	1	N	Y	Secondary / secondary special	Widow	House / apartment	Commercial associate	Business Entity Type 3	
255418	0	312768	79650	M		-16081	0.3837998486592564	0.21815563237497526	0.5352762504724826	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
255456	0	808650	202500	F		-9454	0.522744434726273	0.5941210898870689	0.5316861425197883	1	1	N	N	Higher education	Married	House / apartment	State servant	Emergency	
255481	0	900000	225000	M		-16420	0.2832471048825478	0.4590592320133266		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 2	12
255602	0	135000	112500	F	0.1269	-10178	0.34583317357456644	0.6080101227963106		1	1	N	N	Secondary / secondary special	Married	With parents	State servant	Medicine	
255768	0	315000	225000	F		-18717	0.6350510971577594	0.05166683544343377	0.4014074137749511	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	
255807	0	364896	67500	F		-10663	0.2906331691418769	0.3691008181804701		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 9	
255814	0	71955	67500	F	0.0085	-24907	0.828880496457407	0.7014701407196287	0.7530673920730478	0	1	N	Y	Secondary / secondary special	Separated	Co-op apartment	Pensioner	XNA	
255840	0	934389	225000	F		-12070	0.3859574474263495	0.4429906102109385		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 2	
255887	0	180000	135000	F		-9398	0.3392123725938077	0.6921431137369282	0.35233997269170386	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Self-employed	
256075	0	729792	112500	F	0.0064	-15123	0.4627075869485518	0.5604205239783043	0.5762088360175724	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 3	
256093	0	733500	202500	M	0.0218	-13147	0.18807525647821727	0.5250738839493094	0.12140828616312165	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Trade: type 3	
256163	0	326439	112500	F		-9143	0.3605079146751538	0.6889562159628554		1	1	N	Y	Incomplete higher	Civil marriage	House / apartment	Working	Medicine	
256219	0	1077061.5	99000	M		-16303	0.6759729478403012	0.2453495532540649		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
256230	0	333000	94500	F		-18601	0.6740590421599898	0.4844153472074659	0.375711009574066	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Medicine	
256244	0	1350000	202500	F	0.0124	-17398	0.463377917235664	0.6336481938835741		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
256295	0	503676	180000	F		-19938	0.40226341234590746	0.002200953108516603	0.14734591802757252	1	1	N	N	Secondary / secondary special	Widow	Office apartment	Working	Security	
256628	0	284400	157500	F		-10568	0.4473429399710033	0.6854826379914635	0.12373532211307872	1	1	N	N	Higher education	Single / not married	With parents	Working	Government	
256657	0	545040	135000	F	0.03	-19229	0.6327679280297649	0.08199285342463737	0.21885908222837447	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Medicine	
256731	0	202500	67500	F	0.0958	-19222	0.8902775121296636	0.7079905580562839	0.7713615919194317	1	1	N	Y	Secondary / secondary special	Single / not married	Municipal apartment	Working	Cleaning	
256784	0	803479.5	180000	F	0.2324	-14801	0.6860935799744362	0.6660485871653125	0.5226973172821112	1	1	N	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	
256800	1	1321020	157500	F	0.0037	-15985	0.3240590995750366	0.7041694327025476	0.6161216908872079	1	1	N	N	Secondary / secondary special	Civil marriage	Municipal apartment	Commercial associate	Industry: type 12	
256864	0	161730	90000	F		-10691	0.2710263031849344	0.4449393697286164	0.33285056416487313	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Medicine	
257054	0	1255680	180000	F		-14474	0.5617482113378857	0.4110287528039915	0.4135967602644276	1	1	Y	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Self-employed	15
257083	1	545040	135000	M	0.0706	-14701	0.4363823653905428	0.11120136572745157		1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Self-employed	
257136	0	904608	202500	F		-18683	0.7644797905646638	0.2685122835903713		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 3	15
257174	0	225000	81000	F	0.008	-16101	0.6065532534370288	0.7223231325503089	0.6212263380626669	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Kindergarten	5
257186	0	292500	180000	F		-19628	0.5098067899102561	0.1908191740425852	0.34741822720026416	1	1	Y	N	Higher education	Civil marriage	House / apartment	Commercial associate	Hotel	9
257198	0	900000	315000	F		-15224	0.6579914328467699	0.7131488526678894		1	1	N	Y	Higher education	Married	House / apartment	State servant	School	
257371	1	592560	337500	M	0.0305	-14496	0.6790746031933823	0.0027301810900064137	0.13342925446731707	1	1	Y	Y	Higher education	Married	House / apartment	Working	Industry: type 4	6
257389	0	550980	157500	F		-11478	0.7231731102867729	0.5812033275881917	0.5989262182569273	1	1	N	N	Higher education	Married	House / apartment	State servant	Kindergarten	
257610	0	208512	225000	M		-10970	0.17869154920394234	0.7567645977423898	0.6195277080511546	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Government	
257645	0	1141686	112500	F		-17299	0.5038258335887114	0.5138569145988814		1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Medicine	
257689	0	398016	135000	F		-9953	0.4492690292845299	0.5697874726550407		1	1	N	N	Secondary / secondary special	Single / not married	Rented apartment	Working	Business Entity Type 3	
257710	1	505066.5	180000	F		-12530	0.5487651673975745	0.08007626845696904	0.4848514754962666	1	1	N	Y	Higher education	Single / not married	House / apartment	Working	Construction	
257795	0	269550	135000	F	0.0723	-10055	0.2718094135905529	0.5515675031486871	0.09081470898933673	1	1	Y	Y	Higher education	Separated	House / apartment	State servant	School	15
257877	0	1456587	216000	M		-12386	0.19271184771477348	0.5531084952834124	0.1654074596555436	1	1	Y	N	Higher education	Married	House / apartment	Commercial associate	Construction	5
257985	1	916470	135000	F	0	-19666	0.5668858710293778	0.6716619923955728	0.13342925446731707	0	1	N	N	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
258243	0	1214100	360000	M	0	-22015	0.4149957796678576	0.6126750604043834	0.7394117535524816	0	1	Y	Y	Higher education	Separated	House / apartment	Pensioner	XNA	11
258353	0	274500	90000	F		-14365	0.8672562156472841	0.6354180089467885		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 4	
258391	0	225000	112500	F	0.093	-19949	0.529292108921821	0.6105089233721966		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 6	2
258393	0	450000	391500	M		-11332	0.35797263904732624	0.2577439861309157	0.12217974403015852	1	1	N	N	Higher education	Married	House / apartment	Commercial associate	Transport: type 4	
258434	0	202500	112500	M		-18972	0.5938570606200417	0.2322155355358723	0.6413682574954046	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
258475	0	112068	45000	F		-16208	0.5304789771532697	0.7065871048769996	0.7380196196295241	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	State servant	Medicine	19
258509	0	539100	270000	F		-11163	0.3802938850463132	0.6907341418058938	0.4543210601605785	1	1	Y	N	Higher education	Single / not married	With parents	Working	Trade: type 3	3
258528	0	1755000	675000	F	0.0079	-13468	0.6069919470416548	0.7383448882492175		1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	
258541	0	225000	112500	F		-9192	0.23969554763306075	0.6838302016129715	0.6722428897082422	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Trade: type 7	
258543	0	781695	135000	F		-19353	0.7585239866167307	0.5963496869754543	0.2807895743848605	1	1	Y	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	8
258547	0	90000	54000	F		-10167	0.4956649377977096	0.7286118944589669	0.4436153084085652	1	1	N	Y	Higher education	Married	House / apartment	Working	Business Entity Type 2	
258605	0	675000	315000	M	0.0014	-14172	0.3829138539696835	0.7230856565075945	0.41885428862332175	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Transport: type 4	12
258699	0	585000	157500	F		-9376	0.433916353597242	0.4732069830769692	0.06337536230998861	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
258701	0	720000	225000	F		-19057	0.82183784781302	0.2980935866527275	0.2851799046358216	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Other	10
258737	1	157914	117000	F		-20933	0.24500284120541035	0.2235514363673728	0.6910212267577837	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
258751	0	182448	112500	F		-19946	0.3618723768424286	0.6919007633364589		0	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Pensioner	XNA	
258765	0	665892	990000	F		-14862	0.5469915813998003	0.43268908659330224		1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	School	
259065	0	203760	78750	F		-11096	0.4628086773707082	0.5068569406977503	0.5352762504724826	1	1	N	N	Higher education	Married	House / apartment	Working	Trade: type 7	
259111	0	549000	180000	F		-9671	0.6816888681175834	0.7032438609239934		1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	
259174	0	733315.5	171000	F		-21368	0.6209459910101097	0.5854765684482289	0.4974688893052743	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
259200	0	135000	157500	F	0.0022	-17479	0.7280025545589837	0.5890542993656007	0.5585066276769286	1	1	N	N	Higher education	Civil marriage	With parents	State servant	Other	
259263	1	1465587	135000	M	0	-15599	0.34984357073686845	0.19781976802019552	0.248535557339522	1	1	N	N	Secondary / secondary special	Single / not married	Municipal apartment	Working	Government	
259307	0	519633	157500	F		-13988	0.42593525589509496	0.4607430680092452	0.36896873825284665	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Trade: type 7	
259312	0	668304	157500	F		-17361	0.6887053082508373	0.7234926821589504	0.6738300778602003	1	1	N	Y	Higher education	Separated	House / apartment	Working	School	
259317	0	1262583	157500	M	0.0441	-21413	0.5609472190328304	0.062177783992816926	0.2405414172860865	0	1	N	N	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
259449	0	195543	135000	M	0.018000000000000002	-20931	0.5550390892599664	0.5319342274617398	0.6092756673894402	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Security	
259607	0	595903.5	202500	F	0.0234	-9897	0.5956147574564302	0.6698558498203733	0.0969483170508572	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Bank	
259641	1	1354500	225000	F	0.0257	-15574	0.2621709412114533	0.4873924283980009	0.5424451438613613	1	1	N	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	
259647	0	225000	175500	F	0.0336	-14117	0.4911995748617656	0.3906912903013985	0.3185955240537633	1	1	N	N	Secondary / secondary special	Single / not married	Municipal apartment	Working	Other	
259658	0	325908	292500	F		-11858	0.31531033254464363	0.6464337262098849	0.14375805349116522	1	1	N	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	
259719	0	639000	157500	F		-21688	0.8448082746695588	0.6236377314604319	0.4206109640437848	0	1	N	Y	Secondary / secondary special	Separated	House / apartment	Pensioner	XNA	
259736	0	225000	157500	F	0.0124	-8503	0.4516826064491752	0.5283446494726729	0.5549467685334323	1	1	N	N	Higher education	Single / not married	With parents	Commercial associate	Trade: type 2	
259756	0	1800000	225000	M		-16414	0.6942775621466292	0.5889907762288678	0.6263042766749393	1	1	Y	N	Higher education	Married	Office apartment	Commercial associate	Business Entity Type 3	0
259805	0	315000	157500	F		-9328	0.21179173981632	0.3625413138578496	0.33285056416487313	1	1	N	N	Higher education	Single / not married	With parents	Working	Business Entity Type 3	
259855	0	679671	135000	M	0.0458	-18423	0.4625779319830018	0.5515945467219681	0.5478104658520093	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 1	
259891	0	247500	270000	M		-15743	0.4589694658095769	0.7727746911564534	0.5316861425197883	1	1	N	N	Secondary / secondary special	Married	House / apartment	Commercial associate	Self-employed	
259951	0	233208	81000	M		-19681	0.5384054155743179	0.6091092595614575	0.6380435278721609	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	School	3
260151	0	900000	225000	F		-12891	0.2135011105600528	0.7097460725261203	0.3962195720630885	1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Working	Industry: type 3	
260167	0	302341.5	112500	F		-13445	0.2839205562303689	0.6217624840381316	0.42765737003502935	1	1	Y	N	Secondary / secondary special	Single / not married	With parents	Working	Agriculture	64
